Area Code,Area,Item Code,Item,Element Code,Element,Unit,Year,Production
28,Myanmar,1717,"Cereals, Total",5510,Production,tonnes,2008,33806400.0
28,Myanmar,1717,"Cereals, Total",5510,Production,tonnes,2009,34007161.0
28,Myanmar,1717,"Cereals, Total",5510,Production,tonnes,2010,34042752.0
28,Myanmar,1717,"Cereals, Total",5510,Production,tonnes,2011,30636485.0
28,Myanmar,1717,"Cereals, Total",5510,Production,tonnes,2012,28341452.0
28,Myanmar,1717,"Cereals, Total",5510,Production,tonnes,2013,28622447.0
28,Myanmar,1717,"Cereals, Total",5510,Production,tonnes,2014,28794118.0
28,Myanmar,1717,"Cereals, Total",5510,Production,tonnes,2015,28634816.0
28,Myanmar,1717,"Cereals, Total",5510,Production,tonnes,2016,28108865.0
28,Myanmar,1717,"Cereals, Total",5510,Production,tonnes,2017,29009806.0
28,Myanmar,1717,"Cereals, Total",5510,Production,tonnes,2018,30020506.0
28,Myanmar,1717,"Cereals, Total",5510,Production,tonnes,2019,28681784.0
28,Myanmar,1738,Fruit Primary,5510,Production,tonnes,1980,806590.0
28,Myanmar,1738,Fruit Primary,5510,Production,tonnes,1981,805748.0
28,Myanmar,1738,Fruit Primary,5510,Production,tonnes,1982,819617.0
28,Myanmar,1738,Fruit Primary,5510,Production,tonnes,1983,846038.0
28,Myanmar,1738,Fruit Primary,5510,Production,tonnes,1984,844703.0
28,Myanmar,1738,Fruit Primary,5510,Production,tonnes,1985,853424.0
28,Myanmar,1738,Fruit Primary,5510,Production,tonnes,1986,887602.0
28,Myanmar,1738,Fruit Primary,5510,Production,tonnes,1987,904336.0
28,Myanmar,1738,Fruit Primary,5510,Production,tonnes,1988,930562.0
28,Myanmar,1738,Fruit Primary,5510,Production,tonnes,1989,951653.0
28,Myanmar,1738,Fruit Primary,5510,Production,tonnes,1990,957342.0
28,Myanmar,1738,Fruit Primary,5510,Production,tonnes,1991,961044.0
28,Myanmar,1738,Fruit Primary,5510,Production,tonnes,1992,1011914.0
28,Myanmar,1738,Fruit Primary,5510,Production,tonnes,1993,1086653.0
28,Myanmar,1738,Fruit Primary,5510,Production,tonnes,1994,1109085.0
28,Myanmar,1738,Fruit Primary,5510,Production,tonnes,1995,1099930.0
28,Myanmar,1738,Fruit Primary,5510,Production,tonnes,1996,1196290.0
28,Myanmar,1738,Fruit Primary,5510,Production,tonnes,1997,1331535.0
28,Myanmar,1738,Fruit Primary,5510,Production,tonnes,1998,1355995.0
28,Myanmar,1738,Fruit Primary,5510,Production,tonnes,1999,1353920.0
28,Myanmar,1738,Fruit Primary,5510,Production,tonnes,2000,1510780.0
28,Myanmar,1738,Fruit Primary,5510,Production,tonnes,2001,1613450.0
28,Myanmar,1738,Fruit Primary,5510,Production,tonnes,2002,1680370.0
28,Myanmar,1738,Fruit Primary,5510,Production,tonnes,2003,1750325.0
28,Myanmar,1738,Fruit Primary,5510,Production,tonnes,2004,1691840.0
28,Myanmar,1738,Fruit Primary,5510,Production,tonnes,2005,1836180.0
28,Myanmar,1738,Fruit Primary,5510,Production,tonnes,2006,2003435.0
28,Myanmar,1738,Fruit Primary,5510,Production,tonnes,2007,2047430.0
28,Myanmar,1738,Fruit Primary,5510,Production,tonnes,2008,2227990.0
28,Myanmar,1738,Fruit Primary,5510,Production,tonnes,2009,2237987.0
28,Myanmar,1738,Fruit Primary,5510,Production,tonnes,2010,2309115.0
28,Myanmar,1738,Fruit Primary,5510,Production,tonnes,2011,2287985.0
28,Myanmar,1738,Fruit Primary,5510,Production,tonnes,2012,2261355.0
28,Myanmar,1738,Fruit Primary,5510,Production,tonnes,2013,2293735.0
28,Myanmar,1738,Fruit Primary,5510,Production,tonnes,2014,2360533.0
28,Myanmar,1738,Fruit Primary,5510,Production,tonnes,2015,2519800.0
28,Myanmar,1738,Fruit Primary,5510,Production,tonnes,2016,2530558.0
28,Myanmar,1738,Fruit Primary,5510,Production,tonnes,2017,2630920.0
28,Myanmar,1738,Fruit Primary,5510,Production,tonnes,2018,2860543.0
28,Myanmar,1738,Fruit Primary,5510,Production,tonnes,2019,2824047.0
28,Myanmar,1729,"Treenuts, Total",5510,Production,tonnes,1980,
28,Myanmar,1729,"Treenuts, Total",5510,Production,tonnes,1981,
28,Myanmar,1729,"Treenuts, Total",5510,Production,tonnes,1982,
28,Myanmar,1729,"Treenuts, Total",5510,Production,tonnes,1983,
28,Myanmar,1729,"Treenuts, Total",5510,Production,tonnes,1984,
28,Myanmar,1729,"Treenuts, Total",5510,Production,tonnes,1985,
28,Myanmar,1729,"Treenuts, Total",5510,Production,tonnes,1986,
28,Myanmar,1729,"Treenuts, Total",5510,Production,tonnes,1987,
28,Myanmar,1729,"Treenuts, Total",5510,Production,tonnes,1988,
28,Myanmar,1729,"Treenuts, Total",5510,Production,tonnes,1989,
28,Myanmar,1729,"Treenuts, Total",5510,Production,tonnes,1990,
28,Myanmar,1729,"Treenuts, Total",5510,Production,tonnes,1991,
28,Myanmar,1729,"Treenuts, Total",5510,Production,tonnes,1992,
28,Myanmar,1729,"Treenuts, Total",5510,Production,tonnes,1993,
28,Myanmar,1729,"Treenuts, Total",5510,Production,tonnes,1994,
28,Myanmar,1729,"Treenuts, Total",5510,Production,tonnes,1995,
28,Myanmar,1729,"Treenuts, Total",5510,Production,tonnes,1996,
28,Myanmar,1729,"Treenuts, Total",5510,Production,tonnes,1997,
28,Myanmar,1729,"Treenuts, Total",5510,Production,tonnes,1998,
28,Myanmar,1729,"Treenuts, Total",5510,Production,tonnes,1999,
28,Myanmar,1729,"Treenuts, Total",5510,Production,tonnes,2000,
28,Myanmar,1729,"Treenuts, Total",5510,Production,tonnes,2001,450.0
28,Myanmar,1729,"Treenuts, Total",5510,Production,tonnes,2002,450.0
28,Myanmar,1729,"Treenuts, Total",5510,Production,tonnes,2003,500.0
28,Myanmar,1729,"Treenuts, Total",5510,Production,tonnes,2004,500.0
28,Myanmar,1729,"Treenuts, Total",5510,Production,tonnes,2005,550.0
28,Myanmar,1729,"Treenuts, Total",5510,Production,tonnes,2006,600.0
28,Myanmar,1729,"Treenuts, Total",5510,Production,tonnes,2007,670.0
28,Myanmar,1729,"Treenuts, Total",5510,Production,tonnes,2008,700.0
28,Myanmar,1729,"Treenuts, Total",5510,Production,tonnes,2009,750.0
28,Myanmar,1729,"Treenuts, Total",5510,Production,tonnes,2010,900.0
28,Myanmar,1729,"Treenuts, Total",5510,Production,tonnes,2011,1300.0
28,Myanmar,1729,"Treenuts, Total",5510,Production,tonnes,2012,1300.0
28,Myanmar,1729,"Treenuts, Total",5510,Production,tonnes,2013,1320.0
28,Myanmar,1729,"Treenuts, Total",5510,Production,tonnes,2014,1398.0
28,Myanmar,1729,"Treenuts, Total",5510,Production,tonnes,2015,1590.0
28,Myanmar,1729,"Treenuts, Total",5510,Production,tonnes,2016,1706.0
28,Myanmar,1729,"Treenuts, Total",5510,Production,tonnes,2017,1818.0
28,Myanmar,1729,"Treenuts, Total",5510,Production,tonnes,2018,1930.0
28,Myanmar,1729,"Treenuts, Total",5510,Production,tonnes,2019,2043.0
28,Myanmar,1735,Vegetables Primary,5510,Production,tonnes,1980,1328827.0
28,Myanmar,1735,Vegetables Primary,5510,Production,tonnes,1981,1532677.0
28,Myanmar,1735,Vegetables Primary,5510,Production,tonnes,1982,1564891.0
28,Myanmar,1735,Vegetables Primary,5510,Production,tonnes,1983,1616833.0
28,Myanmar,1735,Vegetables Primary,5510,Production,tonnes,1984,1771667.0
28,Myanmar,1735,Vegetables Primary,5510,Production,tonnes,1985,1818321.0
28,Myanmar,1735,Vegetables Primary,5510,Production,tonnes,1986,2070875.0
28,Myanmar,1735,Vegetables Primary,5510,Production,tonnes,1987,2155235.0
28,Myanmar,1735,Vegetables Primary,5510,Production,tonnes,1988,2200232.0
28,Myanmar,1735,Vegetables Primary,5510,Production,tonnes,1989,2019964.0
28,Myanmar,1735,Vegetables Primary,5510,Production,tonnes,1990,1830020.0
28,Myanmar,1735,Vegetables Primary,5510,Production,tonnes,1991,2058300.0
28,Myanmar,1735,Vegetables Primary,5510,Production,tonnes,1992,2321400.0
28,Myanmar,1735,Vegetables Primary,5510,Production,tonnes,1993,2312577.0
28,Myanmar,1735,Vegetables Primary,5510,Production,tonnes,1994,2361300.0
28,Myanmar,1735,Vegetables Primary,5510,Production,tonnes,1995,2484600.0
28,Myanmar,1735,Vegetables Primary,5510,Production,tonnes,1996,2664200.0
28,Myanmar,1735,Vegetables Primary,5510,Production,tonnes,1997,2771600.0
28,Myanmar,1735,Vegetables Primary,5510,Production,tonnes,1998,3221300.0
28,Myanmar,1735,Vegetables Primary,5510,Production,tonnes,1999,3284000.0
28,Myanmar,1735,Vegetables Primary,5510,Production,tonnes,2000,3464400.0
28,Myanmar,1735,Vegetables Primary,5510,Production,tonnes,2001,3582500.0
28,Myanmar,1735,Vegetables Primary,5510,Production,tonnes,2002,3666300.0
28,Myanmar,1735,Vegetables Primary,5510,Production,tonnes,2003,3824200.0
28,Myanmar,1735,Vegetables Primary,5510,Production,tonnes,2004,3958282.0
28,Myanmar,1735,Vegetables Primary,5510,Production,tonnes,2005,4144800.0
28,Myanmar,1735,Vegetables Primary,5510,Production,tonnes,2006,4229000.0
28,Myanmar,1735,Vegetables Primary,5510,Production,tonnes,2007,4410200.0
28,Myanmar,1735,Vegetables Primary,5510,Production,tonnes,2008,4451300.0
28,Myanmar,1735,Vegetables Primary,5510,Production,tonnes,2009,4589400.0
28,Myanmar,1735,Vegetables Primary,5510,Production,tonnes,2010,4719500.0
28,Myanmar,1735,Vegetables Primary,5510,Production,tonnes,2011,4834400.0
28,Myanmar,1735,Vegetables Primary,5510,Production,tonnes,2012,4651200.0
28,Myanmar,1735,Vegetables Primary,5510,Production,tonnes,2013,4816900.0
28,Myanmar,1735,Vegetables Primary,5510,Production,tonnes,2014,4939144.0
28,Myanmar,1735,Vegetables Primary,5510,Production,tonnes,2015,5095662.0
28,Myanmar,1735,Vegetables Primary,5510,Production,tonnes,2016,5021382.0
28,Myanmar,1735,Vegetables Primary,5510,Production,tonnes,2017,4952823.0
28,Myanmar,1735,Vegetables Primary,5510,Production,tonnes,2018,5016444.0
28,Myanmar,1735,Vegetables Primary,5510,Production,tonnes,2019,5097338.0
149,Nepal,1717,"Cereals, Total",5510,Production,tonnes,1980,3792060.0
149,Nepal,1717,"Cereals, Total",5510,Production,tonnes,1981,3933530.0
149,Nepal,1717,"Cereals, Total",5510,Production,tonnes,1982,3221180.0
149,Nepal,1717,"Cereals, Total",5510,Production,tonnes,1983,4310790.0
149,Nepal,1717,"Cereals, Total",5510,Production,tonnes,1984,4309680.0
149,Nepal,1717,"Cereals, Total",5510,Production,tonnes,1985,4373360.0
149,Nepal,1717,"Cereals, Total",5510,Production,tonnes,1986,3999390.0
149,Nepal,1717,"Cereals, Total",5510,Production,tonnes,1987,4759120.0
149,Nepal,1717,"Cereals, Total",5510,Production,tonnes,1988,5306800.0
149,Nepal,1717,"Cereals, Total",5510,Production,tonnes,1989,5672510.0
149,Nepal,1717,"Cereals, Total",5510,Production,tonnes,1990,5847090.0
149,Nepal,1717,"Cereals, Total",5510,Production,tonnes,1991,5519720.0
149,Nepal,1717,"Cereals, Total",5510,Production,tonnes,1992,4901750.0
149,Nepal,1717,"Cereals, Total",5510,Production,tonnes,1993,5772620.0
149,Nepal,1717,"Cereals, Total",5510,Production,tonnes,1994,5374592.0
149,Nepal,1717,"Cereals, Total",5510,Production,tonnes,1995,6077793.0
149,Nepal,1717,"Cereals, Total",5510,Production,tonnes,1996,6378420.0
149,Nepal,1717,"Cereals, Total",5510,Production,tonnes,1997,6350360.0
149,Nepal,1717,"Cereals, Total",5510,Production,tonnes,1998,6389950.0
149,Nepal,1717,"Cereals, Total",5510,Production,tonnes,1999,6589948.0
149,Nepal,1717,"Cereals, Total",5510,Production,tonnes,2000,7115587.0
149,Nepal,1717,"Cereals, Total",5510,Production,tonnes,2001,7120004.0
149,Nepal,1717,"Cereals, Total",5510,Production,tonnes,2002,7220775.0
149,Nepal,1717,"Cereals, Total",5510,Production,tonnes,2003,7366903.0
149,Nepal,1717,"Cereals, Total",5510,Production,tonnes,2004,7754058.0
149,Nepal,1717,"Cereals, Total",5510,Production,tonnes,2005,7774590.0
149,Nepal,1717,"Cereals, Total",5510,Production,tonnes,2006,7663744.0
149,Nepal,1717,"Cereals, Total",5510,Production,tonnes,2007,7336809.0
149,Nepal,1717,"Cereals, Total",5510,Production,tonnes,2008,8077057.0
149,Nepal,1717,"Cereals, Total",5510,Production,tonnes,2009,8122431.0
149,Nepal,1717,"Cereals, Total",5510,Production,tonnes,2010,7770976.0
149,Nepal,1717,"Cereals, Total",5510,Production,tonnes,2011,8615383.0
149,Nepal,1717,"Cereals, Total",5510,Production,tonnes,2012,9457722.0
149,Nepal,1717,"Cereals, Total",5510,Production,tonnes,2013,8580285.0
149,Nepal,1717,"Cereals, Total",5510,Production,tonnes,2014,9562680.0
149,Nepal,1717,"Cereals, Total",5510,Production,tonnes,2015,9266240.0
149,Nepal,1717,"Cereals, Total",5510,Production,tonnes,2016,8614284.0
149,Nepal,1717,"Cereals, Total",5510,Production,tonnes,2017,9758892.0
149,Nepal,1717,"Cereals, Total",5510,Production,tonnes,2018,9991955.0
149,Nepal,1717,"Cereals, Total",5510,Production,tonnes,2019,10625158.0
149,Nepal,1738,Fruit Primary,5510,Production,tonnes,1980,135000.0
149,Nepal,1738,Fruit Primary,5510,Production,tonnes,1981,138000.0
149,Nepal,1738,Fruit Primary,5510,Production,tonnes,1982,142000.0
149,Nepal,1738,Fruit Primary,5510,Production,tonnes,1983,318000.0
149,Nepal,1738,Fruit Primary,5510,Production,tonnes,1984,336000.0
149,Nepal,1738,Fruit Primary,5510,Production,tonnes,1985,343000.0
149,Nepal,1738,Fruit Primary,5510,Production,tonnes,1986,364000.0
149,Nepal,1738,Fruit Primary,5510,Production,tonnes,1987,390280.0
149,Nepal,1738,Fruit Primary,5510,Production,tonnes,1988,398000.0
149,Nepal,1738,Fruit Primary,5510,Production,tonnes,1989,404000.0
149,Nepal,1738,Fruit Primary,5510,Production,tonnes,1990,413310.0
149,Nepal,1738,Fruit Primary,5510,Production,tonnes,1991,942420.0
149,Nepal,1738,Fruit Primary,5510,Production,tonnes,1992,950318.0
149,Nepal,1738,Fruit Primary,5510,Production,tonnes,1993,991119.0
149,Nepal,1738,Fruit Primary,5510,Production,tonnes,1994,997662.0
149,Nepal,1738,Fruit Primary,5510,Production,tonnes,1995,1053000.0
149,Nepal,1738,Fruit Primary,5510,Production,tonnes,1996,682980.0
149,Nepal,1738,Fruit Primary,5510,Production,tonnes,1997,796460.0
149,Nepal,1738,Fruit Primary,5510,Production,tonnes,1998,789308.0
149,Nepal,1738,Fruit Primary,5510,Production,tonnes,1999,862160.0
149,Nepal,1738,Fruit Primary,5510,Production,tonnes,2000,844633.0
149,Nepal,1738,Fruit Primary,5510,Production,tonnes,2001,930153.0
149,Nepal,1738,Fruit Primary,5510,Production,tonnes,2002,897598.0
149,Nepal,1738,Fruit Primary,5510,Production,tonnes,2003,972483.0
149,Nepal,1738,Fruit Primary,5510,Production,tonnes,2004,980120.0
149,Nepal,1738,Fruit Primary,5510,Production,tonnes,2005,1028016.0
149,Nepal,1738,Fruit Primary,5510,Production,tonnes,2006,1026483.0
149,Nepal,1738,Fruit Primary,5510,Production,tonnes,2007,1068882.0
149,Nepal,1738,Fruit Primary,5510,Production,tonnes,2008,1178883.0
149,Nepal,1738,Fruit Primary,5510,Production,tonnes,2009,1283556.0
149,Nepal,1738,Fruit Primary,5510,Production,tonnes,2010,1327463.0
149,Nepal,1738,Fruit Primary,5510,Production,tonnes,2011,1493907.0
149,Nepal,1738,Fruit Primary,5510,Production,tonnes,2012,1934645.0
149,Nepal,1738,Fruit Primary,5510,Production,tonnes,2013,1755754.0
149,Nepal,1738,Fruit Primary,5510,Production,tonnes,2014,1804332.0
149,Nepal,1738,Fruit Primary,5510,Production,tonnes,2015,1861265.0
149,Nepal,1738,Fruit Primary,5510,Production,tonnes,2016,1852721.0
149,Nepal,1738,Fruit Primary,5510,Production,tonnes,2017,1935677.0
149,Nepal,1738,Fruit Primary,5510,Production,tonnes,2018,1369441.0
149,Nepal,1738,Fruit Primary,5510,Production,tonnes,2019,1463053.0
149,Nepal,1729,"Treenuts, Total",5510,Production,tonnes,1980,
149,Nepal,1729,"Treenuts, Total",5510,Production,tonnes,1981,
149,Nepal,1729,"Treenuts, Total",5510,Production,tonnes,1982,
149,Nepal,1729,"Treenuts, Total",5510,Production,tonnes,1983,
149,Nepal,1729,"Treenuts, Total",5510,Production,tonnes,1984,
149,Nepal,1729,"Treenuts, Total",5510,Production,tonnes,1985,
149,Nepal,1729,"Treenuts, Total",5510,Production,tonnes,1986,
149,Nepal,1729,"Treenuts, Total",5510,Production,tonnes,1987,
149,Nepal,1729,"Treenuts, Total",5510,Production,tonnes,1988,
149,Nepal,1729,"Treenuts, Total",5510,Production,tonnes,1989,
149,Nepal,1729,"Treenuts, Total",5510,Production,tonnes,1990,2800.0
149,Nepal,1729,"Treenuts, Total",5510,Production,tonnes,1991,2900.0
149,Nepal,1729,"Treenuts, Total",5510,Production,tonnes,1992,3000.0
149,Nepal,1729,"Treenuts, Total",5510,Production,tonnes,1993,3100.0
149,Nepal,1729,"Treenuts, Total",5510,Production,tonnes,1994,3200.0
149,Nepal,1729,"Treenuts, Total",5510,Production,tonnes,1995,3300.0
149,Nepal,1729,"Treenuts, Total",5510,Production,tonnes,1996,3400.0
149,Nepal,1729,"Treenuts, Total",5510,Production,tonnes,1997,3500.0
149,Nepal,1729,"Treenuts, Total",5510,Production,tonnes,1998,3611.0
149,Nepal,1729,"Treenuts, Total",5510,Production,tonnes,1999,3715.0
149,Nepal,1729,"Treenuts, Total",5510,Production,tonnes,2000,3820.0
149,Nepal,1729,"Treenuts, Total",5510,Production,tonnes,2001,3911.0
149,Nepal,1729,"Treenuts, Total",5510,Production,tonnes,2002,4011.0
149,Nepal,1729,"Treenuts, Total",5510,Production,tonnes,2003,4111.0
149,Nepal,1729,"Treenuts, Total",5510,Production,tonnes,2004,4244.0
149,Nepal,1729,"Treenuts, Total",5510,Production,tonnes,2005,4335.0
149,Nepal,1729,"Treenuts, Total",5510,Production,tonnes,2006,4437.0
149,Nepal,1729,"Treenuts, Total",5510,Production,tonnes,2007,4532.0
149,Nepal,1729,"Treenuts, Total",5510,Production,tonnes,2008,4660.0
149,Nepal,1729,"Treenuts, Total",5510,Production,tonnes,2009,4993.0
149,Nepal,1729,"Treenuts, Total",5510,Production,tonnes,2010,5248.0
149,Nepal,1729,"Treenuts, Total",5510,Production,tonnes,2011,6029.0
149,Nepal,1729,"Treenuts, Total",5510,Production,tonnes,2012,8387.0
149,Nepal,1729,"Treenuts, Total",5510,Production,tonnes,2013,9326.0
149,Nepal,1729,"Treenuts, Total",5510,Production,tonnes,2014,7369.0
149,Nepal,1729,"Treenuts, Total",5510,Production,tonnes,2015,7848.0
149,Nepal,1729,"Treenuts, Total",5510,Production,tonnes,2016,7961.0
149,Nepal,1729,"Treenuts, Total",5510,Production,tonnes,2017,8185.0
149,Nepal,1729,"Treenuts, Total",5510,Production,tonnes,2018,8222.0
149,Nepal,1729,"Treenuts, Total",5510,Production,tonnes,2019,8943.0
149,Nepal,1735,Vegetables Primary,5510,Production,tonnes,1980,500000.0
149,Nepal,1735,Vegetables Primary,5510,Production,tonnes,1981,550000.0
149,Nepal,1735,Vegetables Primary,5510,Production,tonnes,1982,550000.0
149,Nepal,1735,Vegetables Primary,5510,Production,tonnes,1983,672000.0
149,Nepal,1735,Vegetables Primary,5510,Production,tonnes,1984,700000.0
149,Nepal,1735,Vegetables Primary,5510,Production,tonnes,1985,742000.0
149,Nepal,1735,Vegetables Primary,5510,Production,tonnes,1986,774000.0
149,Nepal,1735,Vegetables Primary,5510,Production,tonnes,1987,875340.0
149,Nepal,1735,Vegetables Primary,5510,Production,tonnes,1988,875000.0
149,Nepal,1735,Vegetables Primary,5510,Production,tonnes,1989,922000.0
149,Nepal,1735,Vegetables Primary,5510,Production,tonnes,1990,993560.0
149,Nepal,1735,Vegetables Primary,5510,Production,tonnes,1991,970200.0
149,Nepal,1735,Vegetables Primary,5510,Production,tonnes,1992,1128000.0
149,Nepal,1735,Vegetables Primary,5510,Production,tonnes,1993,1197000.0
149,Nepal,1735,Vegetables Primary,5510,Production,tonnes,1994,1197000.0
149,Nepal,1735,Vegetables Primary,5510,Production,tonnes,1995,1256850.0
149,Nepal,1735,Vegetables Primary,5510,Production,tonnes,1996,1327290.0
149,Nepal,1735,Vegetables Primary,5510,Production,tonnes,1997,1357435.0
149,Nepal,1735,Vegetables Primary,5510,Production,tonnes,1998,1418610.0
149,Nepal,1735,Vegetables Primary,5510,Production,tonnes,1999,1351787.0
149,Nepal,1735,Vegetables Primary,5510,Production,tonnes,2000,1505210.0
149,Nepal,1735,Vegetables Primary,5510,Production,tonnes,2001,1674840.0
149,Nepal,1735,Vegetables Primary,5510,Production,tonnes,2002,1762299.0
149,Nepal,1735,Vegetables Primary,5510,Production,tonnes,2003,1835908.0
149,Nepal,1735,Vegetables Primary,5510,Production,tonnes,2004,1933549.0
149,Nepal,1735,Vegetables Primary,5510,Production,tonnes,2005,2109681.0
149,Nepal,1735,Vegetables Primary,5510,Production,tonnes,2006,2236881.0
149,Nepal,1735,Vegetables Primary,5510,Production,tonnes,2007,2380122.0
149,Nepal,1735,Vegetables Primary,5510,Production,tonnes,2008,2608079.0
149,Nepal,1735,Vegetables Primary,5510,Production,tonnes,2009,2819675.0
149,Nepal,1735,Vegetables Primary,5510,Production,tonnes,2010,3078437.0
149,Nepal,1735,Vegetables Primary,5510,Production,tonnes,2011,3281434.0
149,Nepal,1735,Vegetables Primary,5510,Production,tonnes,2012,3377055.0
149,Nepal,1735,Vegetables Primary,5510,Production,tonnes,2013,3383189.0
149,Nepal,1735,Vegetables Primary,5510,Production,tonnes,2014,3517044.0
149,Nepal,1735,Vegetables Primary,5510,Production,tonnes,2015,3642527.0
149,Nepal,1735,Vegetables Primary,5510,Production,tonnes,2016,3996985.0
149,Nepal,1735,Vegetables Primary,5510,Production,tonnes,2017,3811541.0
149,Nepal,1735,Vegetables Primary,5510,Production,tonnes,2018,3976962.0
149,Nepal,1735,Vegetables Primary,5510,Production,tonnes,2019,4290849.0
221,Oman,1717,"Cereals, Total",5510,Production,tonnes,1980,2459.0
221,Oman,1717,"Cereals, Total",5510,Production,tonnes,1981,1209.0
221,Oman,1717,"Cereals, Total",5510,Production,tonnes,1982,1991.0
221,Oman,1717,"Cereals, Total",5510,Production,tonnes,1983,1991.0
221,Oman,1717,"Cereals, Total",5510,Production,tonnes,1984,1991.0
221,Oman,1717,"Cereals, Total",5510,Production,tonnes,1985,1101.0
221,Oman,1717,"Cereals, Total",5510,Production,tonnes,1986,3689.0
221,Oman,1717,"Cereals, Total",5510,Production,tonnes,1987,3969.0
221,Oman,1717,"Cereals, Total",5510,Production,tonnes,1988,4350.0
221,Oman,1717,"Cereals, Total",5510,Production,tonnes,1989,4700.0
221,Oman,1717,"Cereals, Total",5510,Production,tonnes,1990,5140.0
221,Oman,1717,"Cereals, Total",5510,Production,tonnes,1991,32918.0
221,Oman,1717,"Cereals, Total",5510,Production,tonnes,1992,32796.0
221,Oman,1717,"Cereals, Total",5510,Production,tonnes,1993,32684.0
221,Oman,1717,"Cereals, Total",5510,Production,tonnes,1994,32811.0
221,Oman,1717,"Cereals, Total",5510,Production,tonnes,1995,32949.0
221,Oman,1717,"Cereals, Total",5510,Production,tonnes,1996,32992.0
221,Oman,1717,"Cereals, Total",5510,Production,tonnes,1997,32964.0
221,Oman,1717,"Cereals, Total",5510,Production,tonnes,1998,32452.0
221,Oman,1717,"Cereals, Total",5510,Production,tonnes,1999,33017.0
221,Oman,1717,"Cereals, Total",5510,Production,tonnes,2000,33163.0
221,Oman,1717,"Cereals, Total",5510,Production,tonnes,2001,33461.0
221,Oman,1717,"Cereals, Total",5510,Production,tonnes,2002,33534.0
221,Oman,1717,"Cereals, Total",5510,Production,tonnes,2003,33305.0
221,Oman,1717,"Cereals, Total",5510,Production,tonnes,2004,37746.0
221,Oman,1717,"Cereals, Total",5510,Production,tonnes,2005,32858.0
221,Oman,1717,"Cereals, Total",5510,Production,tonnes,2006,31176.0
221,Oman,1717,"Cereals, Total",5510,Production,tonnes,2007,32483.0
221,Oman,1717,"Cereals, Total",5510,Production,tonnes,2008,30429.0
221,Oman,1717,"Cereals, Total",5510,Production,tonnes,2009,61769.0
221,Oman,1717,"Cereals, Total",5510,Production,tonnes,2010,46034.0
221,Oman,1717,"Cereals, Total",5510,Production,tonnes,2011,58015.0
221,Oman,1717,"Cereals, Total",5510,Production,tonnes,2012,52464.0
221,Oman,1717,"Cereals, Total",5510,Production,tonnes,2013,50873.0
221,Oman,1717,"Cereals, Total",5510,Production,tonnes,2014,40664.0
221,Oman,1717,"Cereals, Total",5510,Production,tonnes,2015,78950.0
221,Oman,1717,"Cereals, Total",5510,Production,tonnes,2016,63162.0
221,Oman,1717,"Cereals, Total",5510,Production,tonnes,2017,63381.0
221,Oman,1717,"Cereals, Total",5510,Production,tonnes,2018,64742.0
221,Oman,1717,"Cereals, Total",5510,Production,tonnes,2019,65375.0
221,Oman,1738,Fruit Primary,5510,Production,tonnes,1980,119420.0
221,Oman,1738,Fruit Primary,5510,Production,tonnes,1981,122630.0
221,Oman,1738,Fruit Primary,5510,Production,tonnes,1982,135255.0
221,Oman,1738,Fruit Primary,5510,Production,tonnes,1983,143852.0
221,Oman,1738,Fruit Primary,5510,Production,tonnes,1984,148140.0
221,Oman,1738,Fruit Primary,5510,Production,tonnes,1985,152930.0
221,Oman,1738,Fruit Primary,5510,Production,tonnes,1986,176850.0
221,Oman,1738,Fruit Primary,5510,Production,tonnes,1987,188680.0
221,Oman,1738,Fruit Primary,5510,Production,tonnes,1988,202500.0
221,Oman,1738,Fruit Primary,5510,Production,tonnes,1989,207450.0
221,Oman,1738,Fruit Primary,5510,Production,tonnes,1990,208050.0
221,Oman,1738,Fruit Primary,5510,Production,tonnes,1991,219150.0
221,Oman,1738,Fruit Primary,5510,Production,tonnes,1992,237450.0
221,Oman,1738,Fruit Primary,5510,Production,tonnes,1993,252748.0
221,Oman,1738,Fruit Primary,5510,Production,tonnes,1994,262370.0
221,Oman,1738,Fruit Primary,5510,Production,tonnes,1995,262530.0
221,Oman,1738,Fruit Primary,5510,Production,tonnes,1996,267590.0
221,Oman,1738,Fruit Primary,5510,Production,tonnes,1997,274300.0
221,Oman,1738,Fruit Primary,5510,Production,tonnes,1998,312310.0
221,Oman,1738,Fruit Primary,5510,Production,tonnes,1999,361187.0
221,Oman,1738,Fruit Primary,5510,Production,tonnes,2000,359353.0
221,Oman,1738,Fruit Primary,5510,Production,tonnes,2001,383465.0
221,Oman,1738,Fruit Primary,5510,Production,tonnes,2002,320298.0
221,Oman,1738,Fruit Primary,5510,Production,tonnes,2003,295395.0
221,Oman,1738,Fruit Primary,5510,Production,tonnes,2004,320275.0
221,Oman,1738,Fruit Primary,5510,Production,tonnes,2005,324012.0
221,Oman,1738,Fruit Primary,5510,Production,tonnes,2006,315090.0
221,Oman,1738,Fruit Primary,5510,Production,tonnes,2007,325544.0
221,Oman,1738,Fruit Primary,5510,Production,tonnes,2008,345560.0
221,Oman,1738,Fruit Primary,5510,Production,tonnes,2009,327379.0
221,Oman,1738,Fruit Primary,5510,Production,tonnes,2010,382421.0
221,Oman,1738,Fruit Primary,5510,Production,tonnes,2011,376587.0
221,Oman,1738,Fruit Primary,5510,Production,tonnes,2012,382491.0
221,Oman,1738,Fruit Primary,5510,Production,tonnes,2013,391497.0
